,Average Rt(min),Average Mz,mass_round,pos_DIWB_1,pos_DIWB_2,pos_no injection_1,pos_no injection_2,pos_no injection_3,pos_no injection_4,pos-octl,pos_butac,pos_chlor,pos_chx,pos_dcm,pos_glyctriol,pos_hx,pos_octn,pos_olalc,pos_tol,pos_undec,pos-octlW,pos_butacW,pos_chlorW,pos_chxW,pos_dcmW,pos_glyctriolW,pos_hxW,pos_octnW,pos_olalcW,pos_tolW,pos_undecW,pos-octlM,pos_butacM,pos_chlorM,pos_chxM,pos_dcmM,pos_glyctriolM,pos_hxM,pos_octnM,pos_olalcM,pos_tolM,pos_undecM,pos-octlR_log,pos_butacR_log,pos_chlorR_log,pos_chxR_log,pos_dcmR_log,pos_glyctriolR_log,pos_hxR_log,pos_octnR_log,pos_olalcR_log,pos_tolR_log,pos_undecR_log,zeros,W_average,W_std,W_Rstd,W_Rstd_flag,Average,Stdev,Aliquot_Plate_Barcode,Aliquot_Well_ID,Aliquot_Concentration,Aliquot_Concentration_Unit,Target_Concentration,Target_Concentration_Unit,Aliquot_Solvent,DTXSID,CASRN,Preferred_Name,Smiles,Indigo_Inchi_Key,Mol_Formula,Monoisotopic_Mass,Relationship,MS_Ready_DTXCID,MS_Ready_Smiles,MS_Ready_Inchikey,MS_Ready_Mol_Formula,MS_Ready_Monoisotopic_Mass,octl,butac,chlor,chx,dcm,glyctriol,hx,octn,olalc,tol,undec,Mass_diff,Mass_flag
2175,13.927,333.1607849681,333.0,134,254,243,225,259,211,305.5,448.5,233.0,185.5,118.0,301.0,66.5,172.5,299.0,425.5,182.5,1096.0,10792.5,16037.5,15759.5,4889.0,6739.0,10000.0,10398.0,3080.5,8177.0,8869.5,790.5,10344.0,15804.5,15574.0,4771.0,6438.0,9933.5,10225.5,2781.5,7751.5,8687.0,0.4128906596896548,1.3629260644922268,1.8314248397838213,1.9240562564090646,1.6067274092528008,1.3301844767557514,2.174280650812524,1.7728954536448445,0.968607875952417,1.2604861869487023,1.677606952720493,0,8712.59090909091,4479.210161797917,51.410771015590896,0,3898.55319079231,5178.29094546548,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID0034223,119168-77-3,Tebufenpyrad,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,ZZYSLNWGKKDOML-UHFFFAOYSA-N,C18H24ClN3O,333.16079009999993,2D-QSAR-Ready,DTXCID8014223,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,ZZYSLNWGKKDOML-UHFFFAOYSA-N,C18H24ClN3O,333.16079009999993,4.2,5.72,5.33,2.54,5.67,2.74,2.05,2.01,4.24,4.63,2.21,0.015403673132447001,0
2190,4.903,334.2094649681,334.0,461,532,141,281,615,585,9502.5,20273.5,14375.5,3686.5,8836.5,10368.0,7553.5,3475.5,18320.5,9359.5,3086.0,4169.0,3100.0,4700.5,2568.0,5120.5,2211.5,2976.0,2494.5,2284.5,2971.0,3737.5,-5333.5,-17173.5,-9675.0,-1118.5,-3716.0,-8156.5,-4577.5,-981.0,-16036.0,-6388.5,651.5,,,,,,,,,,,-0.6754815016785259,10,3303.0,947.5342402064615,28.68707963083444,0,5749.00933568618,5298.41095696989,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,14.794328910530266,0
2191,9.121,334.2107749681,334.0,2495,1529,1661,991,2237,2380,3867.5,3206.5,1791.5,3097.5,2641.0,33889.5,1237.5,1817.5,72093.5,1748.5,1679.0,3188.0,2217.5,2201.0,1389.5,1430.5,7060.0,2375.5,1241.0,6237.5,1727.0,1159.5,-679.5,-989.0,409.5,-1708.0,-1210.5,-26829.5,1138.0,-576.5,-65856.0,-21.5,-519.5,,,-0.6409629064056921,,,,-0.03640294554655395,,,,,9,2747.909090909091,1932.9934489164002,70.34415568227215,0,6436.76231115005,14917.4837695296,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,10.874689412757066,0
2192,12.557,334.21089496810004,334.0,2027,4303,3190,2085,3612,1869,3611.0,3832.5,3852.5,4808.5,2693.0,43323.5,3786.5,2594.5,2969.5,4235.5,3667.0,3496.5,1840.5,3205.5,2245.0,3542.5,5264.5,4893.5,2623.0,3577.0,4286.0,4552.0,-114.5,-1992.0,-647.0,-2563.5,849.5,-38059.0,1107.0,28.5,607.5,50.5,885.0,,,,,-0.501072970206446,,-0.5340903402819088,-1.9592088150224358,-0.6891370473426907,-1.923613307958537,-0.6173676392627773,5,3593.2727272727275,1039.0851169010598,28.917513246753167,0,5059.26217830882,7914.66888833424,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,10.515638466279313,0
2193,8.957,334.2109249681,334.0,2029,825,704,1081,2575,1985,3262.5,1758.0,1771.5,2543.0,2187.0,47375.0,1925.0,1654.5,89898.5,2768.5,2292.0,1680.0,2806.5,1642.5,1680.0,1418.5,13958.0,2077.0,1935.5,31217.5,1873.0,1528.0,-1582.5,1048.5,-129.0,-863.0,-768.5,-33417.0,152.0,281.0,-58681.0,-895.5,-764.0,,-0.2244504359363904,,,,,-1.102587145899747,-0.769960451590792,,,,8,5619.681818181818,8811.682339301635,156.80037810668347,0,8805.02653593176,19669.0128483589,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,10.425875729744915,0
2194,9.814,334.2109549681,334.0,1604,1854,1660,3356,2153,1379,3732.5,1718.0,2195.5,1742.5,2977.0,179618.5,2010.0,2384.5,41077.0,2868.0,1707.0,1690.5,3001.5,1851.0,2151.0,3293.5,19443.0,2381.0,1453.0,28837.0,1366.5,1336.5,-2042.0,1283.5,-344.5,408.5,316.5,-160175.5,371.0,-931.5,-12240.0,-1501.5,-370.5,,-0.12662728648776134,,-0.6299807259016127,-0.9734051202933509,,-0.733822147805443,,,,,7,6073.136363636364,8770.253655735985,144.41061637029816,0,12393.1150105794,35831.251842784,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,10.336112993210518,0
2195,10.795,334.2111349681,334.0,3045,2882,1526,2919,1407,3046,2399.5,1923.5,2600.5,1555.0,3766.0,84546.5,2082.5,2321.0,15593.0,2506.0,1951.5,2725.0,2547.0,4072.0,2163.0,2132.0,11080.0,5865.0,2314.5,10779.0,3329.0,2127.5,325.5,623.5,1471.5,608.0,-1634.0,-73466.5,3782.5,-6.5,-4814.0,823.0,176.0,-0.8675697613642295,-0.48925573282827284,-0.2472965916752212,-0.40782681409012134,,,0.2591939266163991,,,-0.4835812314458614,-1.0448558878031178,4,4466.727272727273,3227.2519506373474,72.25092900437745,0,7058.13918887868,16402.9206345513,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,9.797536573663969,0
2196,10.041,334.21123496810003,334.0,1469,3927,982,2625,1857,2464,6560.0,2349.5,2036.5,1411.5,3517.5,138705.5,2940.0,3778.5,10716.0,3926.0,2559.0,2622.5,2724.0,1880.5,1751.5,2318.0,13555.5,1671.5,1721.0,3569.5,2913.0,1742.0,-3937.5,374.5,-156.0,340.0,-1199.5,-125150.0,-1268.5,-2057.5,-7146.5,-1013.0,-817.0,,-0.7975236273234854,,-0.618201965440683,,,,,,,,9,3315.3636363636365,3290.9744211245197,99.26435776240017,0,8737.55622774012,26690.9979406696,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,9.498327451599174,0
2197,8.789,334.21132496810003,334.0,1713,1200,1666,1897,2859,1906,6751.5,5048.0,3061.5,817.0,2149.0,128202.5,1691.0,1857.5,148289.0,2021.0,1618.5,2290.0,2270.0,2385.5,1606.0,2134.0,15452.0,2151.5,1575.5,7056.0,1214.5,2025.0,-4461.5,-2778.0,-676.0,789.0,-15.0,-112750.5,460.5,-282.0,-141233.0,-806.5,406.5,,,,-0.015145053322995195,,,-0.564913973064874,,,,-0.600052153808505,8,3650.909090909091,4020.838005250001,110.13251508403887,0,13641.3469010895,37032.1787428025,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,9.2290392418259,0
2198,9.268,334.2113849681,334.0,450,2287,1534,1923,2078,1383,7584.5,1676.5,1192.0,1019.5,3512.0,80692.0,1630.0,1905.0,31117.0,1985.0,1661.0,2996.5,1550.0,1178.5,1111.5,1262.0,16718.0,1051.0,1564.0,14303.0,1034.0,2078.0,-4588.0,-126.5,-13.5,92.0,-2250.0,-63974.0,-579.0,-341.0,-16814.0,-951.0,417.0,,,,-1.0445994027686036,,,,,,,-0.6002335774776371,9,4076.9545454545455,5441.979742764683,133.48149168923217,0,7223.8691071155,16517.3547467181,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,9.049513768757103,0
2199,10.385,334.21150496810003,334.0,4422,1062,3502,948,2633,1716,4608.0,2821.0,3227.0,3352.5,2942.5,204230.0,2845.5,1594.0,14329.0,3758.0,3620.5,4056.0,3816.0,2779.0,2697.0,2470.0,28908.0,2566.5,2243.0,5328.0,4091.5,4391.5,-552.0,995.0,-448.0,-655.5,-472.5,-175322.0,-279.0,649.0,-9001.0,333.5,771.0,,-0.45258000540964083,,,,,,-0.39024362025972437,,-1.051860937511939,-0.6717141737656275,7,5758.772727272727,7379.431544883375,128.14243406299818,0,12513.0549340342,39521.6717547591,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,8.69046282227935,0
2200,11.055,334.21150496810003,334.0,2069,1480,2202,2578,2562,1503,4300.5,2765.0,2117.0,2981.0,1326.0,162933.5,3484.5,2195.5,8294.0,2251.5,3513.0,2565.0,3163.0,2491.5,3336.5,2840.5,11137.0,3274.5,2382.5,4902.0,1638.5,3096.0,-1735.5,398.0,374.5,355.5,1514.5,-151796.5,-210.0,187.0,-3392.0,-613.0,-417.0,,-0.8418120635670292,-0.7522690359839267,-0.9235223709668456,0.05772575360012019,,,-1.0696918349039075,,,,6,3711.5454545454545,2471.504882515412,66.58964339204334,0,9559.08901319317,31373.0474207773,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,8.69046282227935,0
2201,11.577,334.2116549681,334.0,2082,3914,3219,1891,1896,1263,1868.0,1757.5,1756.0,1922.5,2091.5,138430.0,3650.0,2663.0,8049.0,3072.0,3565.5,3505.0,2285.0,1894.5,2281.5,1944.0,17618.5,1704.5,3139.5,5553.5,2348.5,1997.0,1637.0,527.5,138.5,359.0,-147.5,-120811.5,-1945.5,476.5,-2495.5,-723.5,-1568.5,-0.05732819248213313,-0.5226728697221313,-1.1030747381696164,-0.7287718998951495,,,,-0.7473082614645961,,,,6,4024.681818181818,4425.332074199873,109.95483057090591,0,8732.90691540288,26675.4109518696,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,8.24164913943728,0
2202,12.18,334.2118749681,334.0,3643,2572,1977,1801,2605,2729,2731.5,3422.0,1445.0,3053.5,2376.5,79085.5,2592.5,2347.0,6117.0,2989.0,2935.0,1828.5,1554.5,2519.0,2461.5,2295.5,40292.0,2058.0,3077.0,3997.0,2642.5,2878.0,-903.0,-1867.5,1074.0,-592.0,-81.0,-38793.5,-534.5,730.0,-2120.0,-346.5,-57.0,,,-0.12886356572902988,,,,,-0.5071902294781367,,,,9,5963.954545454545,10873.518750646506,182.32061743216684,0,7219.16976390165,16447.5060831882,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,7.583389071064813,0
2203,12.549,334.21251496810004,334.0,2027,4303,3190,2085,3612,1762,3092.0,4044.5,3852.5,4808.5,2693.0,43323.5,4133.0,2594.5,2969.5,4235.5,3667.0,3496.5,2198.5,3205.5,2245.0,2398.0,5264.5,4893.5,2623.0,3459.0,4100.5,4552.0,404.5,-1846.0,-647.0,-2563.5,-295.0,-38059.0,760.5,28.5,489.5,-135.0,885.0,-0.8833209592979963,,,,,,-0.735166186892691,-1.9592088150224358,-0.7829306334738838,,-0.6173676392627773,6,3494.181818181818,1038.4918319967505,29.72060087408746,0,5015.99460975797,7922.77821934736,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,5.6684506903603715,0
2204,5.734,334.21440496810004,334.0,3744,3311,4268,3607,5054,4299,5974.5,20966.5,5124.0,3858.5,5929.0,8343.0,3882.0,3781.5,8923.5,11306.0,3770.0,4014.0,19332.5,5249.5,3835.0,4616.5,5323.5,4492.0,3857.0,6969.0,4750.5,4234.5,-1960.5,-1634.0,125.5,-23.5,-1312.5,-3019.5,610.0,75.5,-1954.5,-6555.5,464.5,,,-1.6109653952555918,,,,-0.803725696041577,-1.699717153102939,,,-0.9093556318761323,7,6061.272727272727,4282.781261599843,70.65811842337084,0,6409.42627910539,4477.10163861437,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6025068,84-75-3,Dihexyl phthalate,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,2D-QSAR-Ready,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,KCXZNSGUUQJJTR-UHFFFAOYSA-N,C20H30O4,334.214409446,6.69,7.14,8.44,6.75,8.45,5.78,6.41,6.4,6.72,7.79,6.49,0.013398285121605577,0
2323,1.005,361.1389049681,361.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,89361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,55.5,4487.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,55.5,-84874.0,0.0,57.0,0.0,0.0,0.0,,,,,,,,,,,,11,422.77272727272725,1285.442784760396,304.05054579860996,0,3686.74313174977,17504.5646946481,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID8047391,1068967-96-3,SAR102608,CC1=CN(NC(=O)C2=C(C)N=C(N=C2)C2=CC=CC=N2)C2=CC=C(F)C=C12,YNVKAENVJKEMOU-UHFFFAOYSA-N,C20H16FN5O,361.13388831799995,2D-QSAR-Ready,DTXCID6027391,CC1=CN(NC(=O)C2=C(C)N=C(N=C2)C2=CC=CC=N2)C2=CC=C(F)C=C12,YNVKAENVJKEMOU-UHFFFAOYSA-N,C20H16FN5O,361.13388831799995,3.41,4.89,4.49,1.75,4.37,2.67,0.78,1.07,2.58,3.71,0.96,13.891385611651323,0
2413,13.13,382.1436049681,382.0,408,944,483,755,413,243,489.0,1219.0,808.0,460.0,1186.5,1592.0,555.5,1559.0,367.5,957.5,1060.0,5284.5,52652.0,52000.0,53923.0,14717.5,22661.5,43493.5,34959.5,9016.0,36701.0,39642.5,4795.5,51433.0,51192.0,53463.0,13531.0,21069.5,42938.0,33400.5,8648.5,35743.5,38582.5,0.9915250362037489,1.6252381511049534,1.8017907363864487,2.0652954932382017,1.057062151489452,1.121711166092663,1.8881577483838372,1.3309068529884598,1.3716834463321415,1.5720582936840743,1.5610844995938524,0,33186.454545454544,16897.76636456932,50.917660822806276,0,14785.2382178213,19697.4637541803,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2023224,79794-75-5,Loratadine,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,JCCNYMKQOSZNPW-UHFFFAOYSA-N,C22H23ClN2O2,382.1448057,2D-QSAR-Ready,DTXCID903224,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,JCCNYMKQOSZNPW-UHFFFAOYSA-N,C22H23ClN2O2,382.1448057,5.88,6.74,7.65,5.56,7.51,5.29,4.84,5.02,5.38,6.92,4.98,3.142086146599507,0
2420,13.822,383.1343549681,383.0,198,0,138,108,0,0,69.5,58.0,175.5,177.0,104.5,60.0,133.0,99.0,0.0,114.5,118.5,1416.0,12704.0,20434.0,14708.5,5121.0,7313.5,7126.5,9309.0,3900.5,7319.0,6021.0,1346.5,12646.0,20258.5,14531.5,5016.5,7253.5,6993.5,9210.0,3900.5,7204.5,5902.5,1.2872215531574154,2.3385251839142622,2.062330164948993,1.914337179876991,1.6812845261353442,2.082396365001246,1.720842938249601,1.968624435599299,,1.7987983590187366,1.697317645404642,1,8670.272727272728,5157.215494129809,59.48158329446268,0,3797.77271584903,5487.46100120917,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID3034612,69806-50-4,Fluazifop-butyl,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,VAIZTNZGPYBOGF-UHFFFAOYSA-N,C19H20F3NO4,383.134442617,2D-QSAR-Ready,DTXCID1014612,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,VAIZTNZGPYBOGF-UHFFFAOYSA-N,C19H20F3NO4,383.134442617,4.62,4.97,6.36,4.22,6.1,3.91,3.79,3.86,4.4,5.27,3.8,0.22876799950230367,0
2434,9.908,396.1577649681,396.0,0,0,112,0,0,0,70.0,109.0,288.5,18508.0,245.0,907.0,29993.5,20787.0,210.5,138.5,26338.5,31338.5,40024.5,38946.5,40176.5,30228.5,35471.0,39250.0,38331.0,35052.0,38712.5,41104.0,31268.5,39915.5,38658.0,21668.5,29983.5,34564.0,9256.5,17544.0,34841.5,38574.0,14765.5,2.650009007926855,2.56371507587391,2.1270935642382396,0.0684693575353211,2.0877162426789475,1.581016709403133,-0.5105803419165198,-0.07366319738360502,2.2188447438591075,2.4448449027446673,-0.25134287994675325,0,37148.63636363636,3482.8340999491484,9.37540227817995,1,19858.476836859,17477.6885186658,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID0047248,NOCAS_47248,CI-1018,CC1=CC2=C3N(CC2)C(=O)[C@H](NC(=O)C2=CC=NC=C2)N=C(C2=CC=CC=C2)C3=C1,KYFWUBJMTHVBIF-QFIPXVFZSA-N,C24H20N4O2,396.15862590000006,2D-QSAR-Ready,DTXCID30210195,Cc1cc2CCN3c2c(c1)C(=NC(NC(=O)c1ccncc1)C3=O)c1ccccc1,KYFWUBJMTHVBIF-UHFFFAOYSA-N,C24H20N4O2,396.15862590000006,2.97,3.05,3.7,0.49,2.71,1.56,-0.51,-0.09,1.31,1.9,-0.45,2.1731999349497597,0
2439,6.253,397.1525749681,397.0,0,0,0,0,0,0,477.0,544.5,183.5,10478.5,113.5,9773.5,8346.5,10149.0,3704.0,4185.0,19712.5,9009.5,11648.0,14344.0,13499.0,14783.5,15369.5,13057.0,14266.5,22866.5,14076.0,20907.5,8532.5,11103.5,14160.5,3020.5,14670.0,5596.0,4710.5,4117.5,19162.5,9891.0,1195.0,1.2525579179105626,1.3094620128113093,1.8874425197520281,-0.5402202776635532,2.111434252314141,-0.2421724114797553,-0.24843738958758194,-0.3917896446658511,0.7137811898525348,0.3735447395335366,-1.2173738010528028,0,14893.363636363636,3714.9706354578434,24.943798635167756,0,9078.2162213793,7188.85464576676,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5047291,NOCAS_47291,CI-1044,NC1=CC2=C3N(CCC3=C1)C(=O)[C@H](NC(=O)C1=CC=CN=C1)N=C2C1=CC=CC=C1,XGXOSJSGDNPEEF-NRFANRHFSA-N,C23H19N5O2,397.153874872,2D-QSAR-Ready,DTXCID90210212,Nc1cc2CCN3c2c(c1)C(=NC(NC(=O)c1cccnc1)C3=O)c1ccccc1,XGXOSJSGDNPEEF-UHFFFAOYSA-N,C23H19N5O2,397.153874872,1.85,2.11,1.81,-2.11,0.86,-0.42,-3.15,-2.75,-0.04,-0.18,-3.06,3.2730485141009065,0
2440,6.247,397.15431496810004,397.0,0,0,0,0,0,0,419.0,544.5,107.0,10478.5,113.5,9773.5,8318.5,10149.0,3704.0,4190.5,19712.5,9009.5,11648.0,14228.0,13499.0,14708.0,15314.0,13057.0,14266.5,22799.5,13968.0,20888.5,8590.5,11103.5,14121.0,3020.5,14594.5,5540.5,4738.5,4117.5,19095.5,9777.5,1176.0,1.3118044192027152,1.3094620128113093,2.120481675341052,-0.5402202776635532,2.109193359346068,-0.2465011580869138,-0.2444041359869097,-0.3917896446658511,0.7122600564929993,0.36796197963264554,-1.2243343845968395,0,14853.272727272728,3702.6151591177995,24.927941653688684,0,9054.76612165862,7178.18748349385,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5047291,NOCAS_47291,CI-1044,NC1=CC2=C3N(CCC3=C1)C(=O)[C@H](NC(=O)C1=CC=CN=C1)N=C2C1=CC=CC=C1,XGXOSJSGDNPEEF-NRFANRHFSA-N,C23H19N5O2,397.153874872,2D-QSAR-Ready,DTXCID90210212,Nc1cc2CCN3c2c(c1)C(=NC(NC(=O)c1cccnc1)C3=O)c1ccccc1,XGXOSJSGDNPEEF-UHFFFAOYSA-N,C23H19N5O2,397.153874872,1.85,2.11,1.81,-2.11,0.86,-0.42,-3.15,-2.75,-0.04,-0.18,-3.06,1.1081249053992788,0
